cycle_id,sample,previous_expiry,near_expiry,far_expiry,offset,offset_label,entry_date,status,status_detail,spot_open,strike,cbr,atm_distance_points,atm_distance_pct,pnl_inr,entry_near_pe,exit_near_pe,entry_near_ce,exit_near_ce,entry_far_ce,exit_far_ce,entry_far_pe,exit_far_pe,call_ratio,put_ratio,gate_pass,lot_near,lot_far,pnl_points
OOS_23,OOS,2025-06-05,2025-06-12,2025-07-03,4,D+4,2025-06-11,EXECUTABLE,GATE_FAIL,25134.150390625,25150.0,2.3730492029269863,15.849609375,0.06306005625283391,-3656.250000000002,136.05,257.4,63.8,0.2,356.05,239.4,319.95,437.0,5.580721003134797,2.351708930540242,False,75.0,75.0,-48.75000000000006
OOS_23,OOS,2025-06-05,2025-06-12,2025-07-03,5,D+5,2025-06-12,EXECUTABLE,GATE_FAIL,25164.44921875,25150.0,1.8444465042372882,14.44921875,0.057419173471255254,-3558.749999999998,84.9,257.4,59.0,0.2,369.15,239.4,288.0,437.0,6.256779661016949,3.3922261484098937,False,75.0,75.0,-47.45000000000002
OOS_24,OOS,2025-06-12,2025-06-19,2025-07-10,-1,D-1,2025-06-11,EXECUTABLE,GATE_FAIL,25134.150390625,25150.0,1.4880816027331811,15.849609375,0.06306005625283391,-4428.750000000002,211.5,351.1,184.0,0.2,430.0,182.4,332.15,467.0,2.3369565217391304,1.5704491725768321,False,75.0,75.0,-59.04999999999998
OOS_24,OOS,2025-06-12,2025-06-19,2025-07-10,0,D0,2025-06-12,EXECUTABLE,GATE_FAIL,25164.44921875,25150.0,1.2597630383472753,14.44921875,0.057419173471255254,-3161.249999999991,167.15,351.1,181.3,0.2,457.2,182.4,334.6,467.0,2.5217870932156643,2.0017947950942268,False,75.0,75.0,-42.149999999999864
OOS_24,OOS,2025-06-12,2025-06-19,2025-07-10,1,D+1,2025-06-13,EXECUTABLE,GATE_FAIL,24473.0,24500.0,1.2065693430656932,27.0,0.11032566501859191,-7113.750000000003,150.0,0.2,200.0,301.9,495.9,546.55,308.25,202.05,2.4795,2.055,False,75.0,75.0,-94.85000000000002
OOS_24,OOS,2025-06-12,2025-06-19,2025-07-10,2,D+2,2025-06-16,EXECUTABLE,GATE_FAIL,24732.349609375,24750.0,1.3943457648804678,17.650390625,0.07136560376903889,-4492.500000000001,177.05,0.4,159.55,51.2,418.8,384.75,333.3,290.85,2.62488248198057,1.882519062411748,False,75.0,75.0,-59.90000000000002
OOS_24,OOS,2025-06-12,2025-06-19,2025-07-10,3,D+3,2025-06-17,EXECUTABLE,GATE_FAIL,24977.849609375,25000.0,1.3136315957495324,22.150390625,0.08868013448478061,367.4999999999991,151.6,198.75,114.0,0.2,361.0,248.5,365.45,409.0,3.1666666666666665,2.4106200527704487,False,75.0,75.0,4.899999999999977
OOS_24,OOS,2025-06-12,2025-06-19,2025-07-10,4,D+4,2025-06-18,EXECUTABLE,GATE_PASS,24788.349609375,24800.0,1.1714587877586093,11.650390625,0.04699946066838512,-3232.499999999999,111.0,2.35,123.0,3.25,407.15,352.1,313.65,312.8,3.310162601626016,2.8256756756756753,True,75.0,75.0,-43.099999999999994
OOS_24,OOS,2025-06-12,2025-06-19,2025-07-10,5,D+5,2025-06-19,EXECUTABLE,GATE_FAIL,24803.25,24800.0,1.306066334421722,3.25,0.013103121566730165,-2190.000000000001,60.0,2.35,55.0,3.25,380.0,352.1,317.4,312.8,6.909090909090909,5.29,False,75.0,75.0,-29.20000000000001
OOS_25,OOS,2025-06-19,2025-06-26,2025-07-17,-1,D-1,2025-06-18,EXECUTABLE,GATE_FAIL,24788.349609375,24800.0,1.2149105627366497,11.650390625,0.04699946066838512,-5381.25,200.0,0.25,230.0,750.4,465.25,861.1,333.0,80.45,2.0228260869565218,1.665,False,75.0,75.0,-71.74999999999994
OOS_25,OOS,2025-06-19,2025-06-26,2025-07-17,0,D0,2025-06-19,EXECUTABLE,GATE_FAIL,24803.25,24800.0,1.2251995597456309,3.25,0.013103121566730165,-3337.5,200.25,0.25,199.0,750.4,412.75,861.1,339.0,80.45,2.0741206030150754,1.692883895131086,False,75.0,75.0,-44.49999999999994
OOS_25,OOS,2025-06-19,2025-06-26,2025-07-17,1,D+1,2025-06-20,EXECUTABLE,GATE_FAIL,24787.650390625,24800.0,1.4520083738444853,12.349609375,0.04982162157519688,-7008.75,188.0,0.25,178.0,750.4,418.0,861.1,304.05,80.45,2.348314606741573,1.6172872340425533,False,75.0,75.0,-93.44999999999993
OOS_25,OOS,2025-06-19,2025-06-26,2025-07-17,2,D+2,2025-06-23,EXECUTABLE,GATE_PASS,24939.75,24950.0,0.8869038371912381,10.25,0.041099048707384796,180.00000000000182,135.0,0.25,180.0,598.6,380.6,720.2,321.85,105.7,2.1144444444444446,2.3840740740740745,True,75.0,75.0,2.400000000000034
OOS_25,OOS,2025-06-19,2025-06-26,2025-07-17,3,D+3,2025-06-24,EXECUTABLE,GATE_FAIL,25179.900390625,25200.0,1.521699347572142,20.099609375,0.0798240225862192,-5088.749999999998,130.0,0.35,101.05,349.2,367.15,531.1,310.4,164.4,3.6333498268184066,2.3876923076923076,False,75.0,75.0,-67.84999999999994
OOS_25,OOS,2025-06-19,2025-06-26,2025-07-17,4,D+4,2025-06-25,EXECUTABLE,GATE_PASS,25150.349609375,25150.0,1.1607226478650499,0.349609375,0.001390077595063252,-311.25,110.0,0.35,98.8,399.15,335.75,569.8,322.05,150.25,3.3982793522267207,2.9277272727272727,True,75.0,75.0,-4.150000000000034
OOS_25,OOS,2025-06-19,2025-06-26,2025-07-17,5,D+5,2025-06-26,EXECUTABLE,GATE_PASS,25268.94921875,25250.0,1.0659992749783889,18.94921875,0.0749901334873844,-2823.7500000000045,58.0,0.35,70.0,299.5,329.55,497.45,256.15,174.55,4.707857142857143,4.416379310344827,True,75.0,75.0,-37.650000000000034
OOS_26,OOS,2025-06-26,2025-07-03,2025-07-24,-1,D-1,2025-06-25,EXECUTABLE,GATE_FAIL,25150.349609375,25150.0,1.2908757621951217,0.349609375,0.001390077595063252,7226.250000000002,203.0,0.15,205.0,257.6,417.15,600.0,320.0,151.05,2.0348780487804876,1.5763546798029557,False,75.0,75.0,96.35
OOS_26,OOS,2025-06-26,2025-07-03,2025-07-24,0,D0,2025-06-26,EXECUTABLE,GATE_FAIL,25268.94921875,25250.0,1.2823555316693085,18.94921875,0.0749901334873844,-1368.75,177.85,0.2,190.9,158.15,397.45,428.0,288.75,192.65,2.0819800942902043,1.6235591790834973,False,75.0,75.0,-18.25
OOS_26,OOS,2025-06-26,2025-07-03,2025-07-24,1,D+1,2025-06-27,EXECUTABLE,GATE_FAIL,25576.650390625,25600.0,1.494754763029444,23.349609375,0.09129267913658737,-228.74999999999818,193.0,192.05,144.0,0.25,354.15,228.05,317.55,337.3,2.4593749999999996,1.6453367875647669,False,75.0,75.0,-3.0499999999999545
OOS_26,OOS,2025-06-26,2025-07-03,2025-07-24,2,D+2,2025-06-30,EXECUTABLE,GATE_PASS,25661.650390625,25650.0,1.0577128715896245,11.650390625,0.045400005251635143,2163.7499999999964,120.0,242.75,142.0,0.2,375.05,207.05,299.65,367.35,2.6411971830985914,2.4970833333333333,True,75.0,75.0,28.849999999999966
OOS_26,OOS,2025-06-26,2025-07-03,2025-07-24,3,D+3,2025-07-01,EXECUTABLE,GATE_FAIL,25551.349609375,25550.0,1.239715691034031,1.349609375,0.005281949468942404,2223.7500000000045,130.2,142.4,119.6,0.3,339.7,252.3,298.3,312.75,2.8403010033444818,2.2910906298003075,False,75.0,75.0,29.650000000000034
OOS_26,OOS,2025-06-26,2025-07-03,2025-07-24,4,D+4,2025-07-02,EXECUTABLE,GATE_FAIL,25588.30078125,25600.0,1.4881289019463826,11.69921875,0.04572096775793991,273.7500000000018,97.0,192.05,80.0,0.25,334.2,228.05,272.3,337.3,4.1775,2.807216494845361,False,75.0,75.0,3.650000000000034
OOS_26,OOS,2025-06-26,2025-07-03,2025-07-24,5,D+5,2025-07-03,EXECUTABLE,GATE_FAIL,25505.099609375,25500.0,1.5232113482449954,5.099609375,0.019994469549632805,1020.0,69.0,92.05,54.0,0.45,310.0,277.25,260.05,290.3,5.7407407407407405,3.768840579710145,False,75.0,75.0,13.599999999999994
OOS_27,OOS,2025-07-03,2025-07-10,2025-07-31,-1,D-1,2025-07-02,EXECUTABLE,GATE_PASS,25588.30078125,25600.0,1.1407606084867896,11.69921875,0.04572096775793991,506.25,171.0,240.1,187.35,0.2,374.95,180.05,300.0,354.6,2.0013344008540166,1.7543859649122806,True,75.0,75.0,6.75
OOS_27,OOS,2025-07-03,2025-07-10,2025-07-31,0,D0,2025-07-03,EXECUTABLE,GATE_PASS,25505.099609375,25500.0,1.1013790014309688,5.099609375,0.019994469549632805,1507.5000000000027,152.05,139.8,164.0,0.3,363.45,224.05,305.95,297.9,2.216158536585366,2.012167050312397,True,75.0,75.0,20.100000000000023
OOS_27,OOS,2025-07-03,2025-07-10,2025-07-31,1,D+1,2025-07-04,EXECUTABLE,GATE_PASS,25428.849609375,25450.0,1.1936982387598196,21.150390625,0.08317478356237698,716.2499999999991,160.65,89.4,160.0,0.4,355.65,249.2,299.15,271.5,2.2228125,1.862122626828509,True,75.0,75.0,9.549999999999983
OOS_27,OOS,2025-07-03,2025-07-10,2025-07-31,2,D+2,2025-07-07,EXECUTABLE,GATE_PASS,25450.44921875,25450.0,1.107646527093899,0.44921875,0.0017650719880773222,138.7500000000009,127.15,89.4,150.5,0.4,371.75,249.2,283.55,271.5,2.4700996677740865,2.230043255996854,True,75.0,75.0,1.8499999999999943
OOS_27,OOS,2025-07-03,2025-07-10,2025-07-31,3,D+3,2025-07-08,EXECUTABLE,GATE_FAIL,25427.849609375,25450.0,1.329787234042553,22.150390625,0.08711075047743465,-787.5000000000009,120.0,89.4,112.8,0.4,350.0,249.2,280.0,271.5,3.102836879432624,2.3333333333333335,False,75.0,75.0,-10.500000000000014
OOS_27,OOS,2025-07-03,2025-07-10,2025-07-31,4,D+4,2025-07-09,EXECUTABLE,GATE_PASS,25514.599609375,25500.0,0.8567310592941019,14.599609375,0.057220609370783805,-401.2499999999982,63.9,139.8,111.0,0.3,360.0,224.05,241.9,297.9,3.2432432432432434,3.7856025039123633,True,75.0,75.0,-5.3499999999999375
OOS_27,OOS,2025-07-03,2025-07-10,2025-07-31,5,D+5,2025-07-10,EXECUTABLE,GATE_FAIL,25511.650390625,25500.0,1.4465238813741652,11.650390625,0.045666942148443974,-558.7499999999964,62.8,139.8,54.9,0.3,311.65,224.05,246.45,297.9,5.676684881602914,3.924363057324841,False,75.0,75.0,-7.449999999999932
OOS_28,OOS,2025-07-10,2025-07-17,2025-08-07,-1,D-1,2025-07-09,EXECUTABLE,GATE_PASS,25514.599609375,25500.0,1.0078305155316643,14.599609375,0.057220609370783805,1593.7500000000018,145.0,387.15,213.6,0.15,418.0,121.5,281.55,419.4,1.9569288389513109,1.9417241379310346,True,75.0,75.0,21.25
OOS_28,OOS,2025-07-10,2025-07-17,2025-08-07,0,D0,2025-07-10,EXECUTABLE,GATE_PASS,25511.650390625,25500.0,1.170478570055737,11.650390625,0.045666942148443974,1687.5000000000018,150.0,387.15,165.0,0.15,365.4,121.5,283.8,419.4,2.2145454545454544,1.8920000000000001,True,75.0,75.0,22.500000000000057
OOS_28,OOS,2025-07-10,2025-07-17,2025-08-07,1,D+1,2025-07-11,EXECUTABLE,GATE_PASS,25255.5,25250.0,0.8637629520212825,5.5,0.021777434618201977,3247.499999999999,103.0,137.9,174.15,0.25,380.15,222.95,260.3,268.6,2.1828883146712603,2.5271844660194174,True,75.0,75.0,43.30000000000001
OOS_28,OOS,2025-07-10,2025-07-17,2025-08-07,2,D+2,2025-07-14,EXECUTABLE,GATE_PASS,25149.5,25150.0,1.1170069930069928,0.5,0.001988111095648025,2576.250000000002,114.75,38.1,130.0,0.6,348.0,275.55,275.0,220.95,2.6769230769230767,2.396514161220044,True,75.0,75.0,34.35000000000002
OOS_28,OOS,2025-07-10,2025-07-17,2025-08-07,3,D+3,2025-07-15,EXECUTABLE,GATE_PASS,25089.5,25100.0,1.0544364243216895,10.5,0.04185017636860041,-164.9999999999991,80.0,1.75,119.7,13.95,362.95,304.95,230.05,201.75,3.0321637426900585,2.8756250000000003,True,75.0,75.0,-2.1999999999999886
OOS_28,OOS,2025-07-10,2025-07-17,2025-08-07,4,D+4,2025-07-16,EXECUTABLE,GATE_FAIL,25196.599609375,25200.0,1.4164464499109113,3.400390625,0.01349543461306899,1417.500000000001,65.0,87.9,57.95,0.25,301.75,246.8,238.95,245.7,5.207075064710957,3.676153846153846,False,75.0,75.0,18.90000000000002
OOS_28,OOS,2025-07-10,2025-07-17,2025-08-07,5,D+5,2025-07-17,EXECUTABLE,GATE_FAIL,25230.75,25250.0,2.032774343217463,19.25,0.07629578985959594,2726.249999999998,62.0,137.9,34.05,0.25,265.7,222.95,238.0,268.6,7.80323054331865,3.838709677419355,False,75.0,75.0,36.34999999999998
OOS_29,OOS,2025-07-17,2025-07-24,2025-08-14,-1,D-1,2025-07-16,EXECUTABLE,GATE_FAIL,25196.599609375,25200.0,1.2870935594796664,3.400390625,0.01349543461306899,888.7500000000017,165.0,135.55,168.2,0.25,341.2,207.45,260.05,252.95,2.028537455410226,1.5760606060606062,False,75.0,75.0,11.850000000000023
OOS_29,OOS,2025-07-17,2025-07-24,2025-08-14,0,D0,2025-07-17,EXECUTABLE,GATE_FAIL,25230.75,25250.0,1.2776305288153629,19.25,0.07629578985959594,1927.500000000007,147.35,185.65,137.15,0.2,332.2,184.7,279.35,281.4,2.4221655122129055,1.8958262639972856,False,75.0,75.0,25.700000000000074
OOS_29,OOS,2025-07-17,2025-07-24,2025-08-14,1,D+1,2025-07-18,EXECUTABLE,GATE_PASS,25108.55078125,25100.0,0.9403189777297688,8.55078125,0.03405525601415977,3213.749999999998,109.0,35.35,162.2,0.6,342.05,258.75,244.45,206.25,2.10881627620222,2.2426605504587154,True,75.0,75.0,42.849999999999966
OOS_29,OOS,2025-07-17,2025-07-24,2025-08-14,2,D+2,2025-07-21,EXECUTABLE,GATE_PASS,24999.0,25000.0,1.0842025975211704,1.0,0.004000160006400256,3457.499999999999,120.0,0.4,136.2,65.0,308.75,318.95,250.9,166.6,2.2668869309838473,2.0908333333333333,True,75.0,75.0,46.099999999999994
OOS_29,OOS,2025-07-17,2025-07-24,2025-08-14,3,D+3,2025-07-22,EXECUTABLE,GATE_FAIL,25166.650390625,25150.0,1.2492377592506347,16.650390625,0.06616053533768065,2913.7500000000036,85.0,85.6,84.4,0.3,289.7,235.75,233.55,225.45,3.432464454976303,2.7476470588235293,False,75.0,75.0,38.85000000000004
OOS_29,OOS,2025-07-17,2025-07-24,2025-08-14,4,D+4,2025-07-23,EXECUTABLE,GATE_FAIL,25139.349609375,25150.0,1.7835635934086191,10.650390625,0.04236541832024263,1665.0000000000023,78.2,85.6,53.3,0.3,273.4,235.75,224.9,225.45,5.129455909943714,2.8759590792838874,False,75.0,75.0,22.20000000000003
OOS_29,OOS,2025-07-17,2025-07-24,2025-08-14,5,D+5,2025-07-24,EXECUTABLE,GATE_FAIL,25243.30078125,25250.0,1.537529992303862,6.69921875,0.026538600510500544,2797.500000000001,52.0,185.65,39.8,0.2,261.25,184.7,222.0,281.4,6.564070351758795,4.269230769230769,False,75.0,75.0,37.30000000000001
OOS_30,OOS,2025-07-24,2025-07-31,2025-08-21,-1,D-1,2025-07-23,EXECUTABLE,GATE_FAIL,25139.349609375,25150.0,1.3070462851442421,10.650390625,0.04236541832024263,-330.0,135.0,370.1,134.95,0.15,333.5,134.7,255.25,430.75,2.471285661356058,1.8907407407407408,False,75.0,75.0,-4.400000000000034
OOS_30,OOS,2025-07-24,2025-07-31,2025-08-21,0,D0,2025-07-24,EXECUTABLE,GATE_PASS,25243.30078125,25250.0,1.067975083090518,6.69921875,0.026538600510500544,11546.25,124.45,473.45,137.15,0.15,275.35,103.3,233.95,393.95,2.007655851257747,1.8798714343109681,True,75.0,75.0,153.95
OOS_30,OOS,2025-07-24,2025-07-31,2025-08-21,1,D+1,2025-07-25,EXECUTABLE,GATE_PASS,25010.349609375,25000.0,0.8256266398131211,10.349609375,0.0413813062857806,4109.999999999999,97.0,212.15,148.2,0.25,298.2,181.35,236.4,327.85,2.0121457489878543,2.437113402061856,True,75.0,75.0,54.80000000000001
OOS_30,OOS,2025-07-24,2025-07-31,2025-08-21,2,D+2,2025-07-28,EXECUTABLE,GATE_PASS,24782.44921875,24800.0,0.8925071877807726,17.55078125,0.07081939761111812,4177.500000000002,98.45,19.85,126.0,3.65,302.7,278.55,265.0,228.9,2.4023809523809523,2.691721686135094,True,75.0,75.0,55.70000000000002
OOS_30,OOS,2025-07-24,2025-07-31,2025-08-21,3,D+3,2025-07-29,EXECUTABLE,GATE_PASS,24609.650390625,24600.0,0.9022232847238824,9.650390625,0.03921384689266573,-1578.75,75.0,0.3,141.0,176.1,377.4,398.95,222.5,155.3,2.676595744680851,2.966666666666667,True,75.0,75.0,-21.049999999999997
OOS_30,OOS,2025-07-24,2025-07-31,2025-08-21,4,D+4,2025-07-30,EXECUTABLE,GATE_FAIL,24890.400390625,24900.0,1.3383618015891139,9.599609375,0.038567516891434596,2853.7500000000027,65.0,108.25,52.35,0.45,268.45,227.8,249.05,265.5,5.1279847182425975,3.831538461538462,False,75.0,75.0,38.05000000000004
OOS_30,OOS,2025-07-24,2025-07-31,2025-08-21,5,D+5,2025-07-31,EXECUTABLE,GATE_PASS,24642.25,24650.0,0.7064368786791163,7.75,0.03145005021862858,1740.0,51.95,0.5,107.7,126.3,329.45,367.2,224.95,169.45,3.0589600742804084,4.330125120307988,True,75.0,75.0,23.200000000000003
OOS_31,OOS,2025-07-31,2025-08-07,2025-08-28,-1,D-1,2025-07-30,EXECUTABLE,GATE_PASS,24890.400390625,24900.0,1.1669358798064682,9.599609375,0.038567516891434596,4567.499999999999,175.55,317.85,175.0,0.1,326.3,144.05,280.5,354.55,1.8645714285714285,1.5978353745371687,True,75.0,75.0,60.900000000000034
OOS_31,OOS,2025-07-31,2025-08-07,2025-08-28,0,D0,2025-07-31,EXECUTABLE,GATE_PASS,24642.25,24650.0,0.9571594601349662,7.75,0.03145005021862858,-637.4999999999982,111.65,64.5,200.05,0.45,480.2,260.9,280.0,221.65,2.4003999000249934,2.507836990595611,True,75.0,75.0,-8.5
OOS_31,OOS,2025-07-31,2025-08-07,2025-08-28,1,D+1,2025-08-01,EXECUTABLE,GATE_PASS,24734.900390625,24750.0,1.152570177822934,15.099609375,0.061045765847203656,2812.5000000000027,150.0,167.95,162.65,0.2,340.0,205.95,272.05,280.9,2.090378112511528,1.8136666666666668,True,75.0,75.0,37.50000000000003
OOS_31,OOS,2025-07-31,2025-08-07,2025-08-28,2,D+2,2025-08-04,EXECUTABLE,GATE_FAIL,24596.05078125,24600.0,1.383458899078718,3.94921875,0.01605631239390089,975.0000000000027,151.2,14.5,140.15,1.85,327.0,288.6,255.0,205.2,2.3332144131287906,1.6865079365079367,False,75.0,75.0,13.000000000000057
OOS_31,OOS,2025-07-31,2025-08-07,2025-08-28,3,D+3,2025-08-05,EXECUTABLE,GATE_PASS,24720.25,24700.0,0.9748312633754642,20.25,0.08191664728309786,4754.999999999996,99.0,115.9,131.1,0.25,306.85,232.85,237.7,248.05,2.3405797101449277,2.401010101010101,True,75.0,75.0,63.39999999999995
OOS_31,OOS,2025-07-31,2025-08-07,2025-08-28,4,D+4,2025-08-06,EXECUTABLE,GATE_FAIL,24641.349609375,24650.0,1.348076409115823,8.650390625,0.03510518198933751,2707.4999999999973,93.0,64.5,86.95,0.45,296.0,260.9,234.85,221.65,3.404255319148936,2.525268817204301,False,75.0,75.0,36.099999999999966
OOS_31,OOS,2025-07-31,2025-08-07,2025-08-28,5,D+5,2025-08-07,EXECUTABLE,GATE_PASS,24464.19921875,24450.0,0.832577420141429,14.19921875,0.05804080739792762,-663.7500000000036,44.0,0.35,95.0,124.4,368.6,377.4,205.05,149.65,3.8800000000000003,4.660227272727273,True,75.0,75.0,-8.850000000000051
OOS_32,OOS,2025-08-07,2025-08-14,2025-09-02,-1,D-1,2025-08-06,EXECUTABLE,GATE_PASS,24641.349609375,24600.0,1.1320663384228136,41.349609375,0.16780578186865305,-67.49999999999955,140.0,0.7,204.85,36.35,365.0,303.25,220.35,188.7,1.7817915547961924,1.5739285714285713,True,75.0,75.0,-0.9000000000000057
OOS_32,OOS,2025-08-07,2025-08-14,2025-09-02,0,D0,2025-08-07,EXECUTABLE,GATE_FAIL,24464.19921875,24500.0,1.2823252831801668,35.80078125,0.1463394772495204,-420.00000000000273,150.0,0.25,170.0,136.95,340.0,369.7,233.95,152.55,2.0,1.5596666666666665,False,75.0,75.0,-5.600000000000023
OOS_32,OOS,2025-08-07,2025-08-14,2025-09-02,1,D+1,2025-08-08,EXECUTABLE,GATE_PASS,24544.25,24550.0,0.6993890221775061,5.75,0.02342707558796867,8628.749999999996,110.0,0.35,175.2,88.15,295.75,337.45,265.5,169.55,1.688070776255708,2.4136363636363636,True,75.0,75.0,115.04999999999995
OOS_32,OOS,2025-08-07,2025-08-14,2025-09-02,2,D+2,2025-08-11,EXECUTABLE,GATE_FAIL,24371.5,24400.0,1.3232631845841785,28.5,0.11693986828877993,-63.75000000000182,132.0,0.15,136.0,235.7,316.3,437.45,232.0,122.45,2.325735294117647,1.7575757575757576,False,75.0,75.0,-0.8500000000000085
OOS_32,OOS,2025-08-07,2025-08-14,2025-09-02,3,D+3,2025-08-12,EXECUTABLE,GATE_FAIL,24563.349609375,24550.0,1.2054805827246091,13.349609375,0.054347674837901205,-465.0000000000018,92.0,0.35,118.2,88.15,317.5,337.45,205.0,169.55,2.686125211505922,2.2282608695652173,False,75.0,75.0,-6.200000000000031
OOS_32,OOS,2025-08-07,2025-08-14,2025-09-02,4,D+4,2025-08-13,EXECUTABLE,GATE_FAIL,24586.19921875,24600.0,1.7558913748822533,13.80078125,0.05613222738175491,-97.49999999999773,89.2,0.7,63.8,36.35,268.95,303.25,214.15,188.7,4.2155172413793105,2.4007847533632285,False,75.0,75.0,-1.2999999999999758
OOS_32,OOS,2025-08-07,2025-08-14,2025-09-02,5,D+5,2025-08-14,EXECUTABLE,GATE_PASS,24607.25,24600.0,0.806226588485742,7.25,0.029462861555029515,-1398.75,36.2,0.7,80.2,36.35,321.6,303.25,180.05,188.7,4.0099750623441395,4.973756906077348,True,75.0,75.0,-18.65
OOS_33,OOS,2025-08-14,2025-08-21,2025-09-09,-1,D-1,2025-08-13,EXECUTABLE,GATE_FAIL,24586.19921875,24600.0,1.2751020408163267,13.80078125,0.05613222738175491,2133.75,142.0,0.1,150.0,484.85,330.0,645.15,245.0,54.95,2.2,1.7253521126760563,False,75.0,75.0,28.44999999999999
OOS_33,OOS,2025-08-14,2025-08-21,2025-09-09,0,D0,2025-08-14,EXECUTABLE,GATE_PASS,24607.25,24600.0,1.030466796431007,7.25,0.029462861555029515,903.75,110.1,0.1,192.0,484.85,395.25,645.15,219.95,54.95,2.05859375,1.9977293369663942,True,75.0,75.0,12.049999999999955
OOS_33,OOS,2025-08-14,2025-08-21,2025-09-09,1,D+1,2025-08-18,EXECUTABLE,GATE_FAIL,24938.19921875,24950.0,2.1000648284323575,11.80078125,0.047320101770329435,-4293.75,138.2,0.15,102.6,137.1,340.35,365.0,218.3,127.65,3.3172514619883047,1.5795947901591898,False,75.0,75.0,-57.25
OOS_33,OOS,2025-08-14,2025-08-21,2025-09-09,2,D+2,2025-08-19,EXECUTABLE,GATE_PASS,24891.349609375,24900.0,0.9900737856610667,8.650390625,0.03475259783319239,3554.999999999999,86.0,0.15,130.65,186.9,311.35,407.8,207.0,113.95,2.383084577114428,2.4069767441860463,True,75.0,75.0,47.39999999999999
OOS_33,OOS,2025-08-14,2025-08-21,2025-09-09,3,D+3,2025-08-20,EXECUTABLE,GATE_PASS,24965.80078125,24950.0,1.007065643114523,15.80078125,0.06328970333636091,1837.4999999999982,63.0,0.15,98.2,137.1,306.1,365.0,195.0,127.65,3.1171079429735236,3.0952380952380953,True,75.0,75.0,24.49999999999997
OOS_33,OOS,2025-08-14,2025-08-21,2025-09-09,4,D+4,2025-08-21,EXECUTABLE,GATE_FAIL,25142.0,25150.0,2.4725435851586948,8.0,0.031819266565905654,1691.2499999999995,74.2,60.8,35.0,0.3,260.9,240.25,223.7,201.8,7.454285714285714,3.0148247978436653,False,75.0,75.0,22.549999999999997
OOS_33,OOS,2025-08-14,2025-08-21,2025-09-09,5,D+5,2025-08-22,AFTER_NEAR_EXPIRY,,,,,,,,,,,,,,,,,,,,,
OOS_34,OOS,2025-08-21,2025-08-28,2025-09-16,-1,D-1,2025-08-20,EXECUTABLE,GATE_PASS,24965.80078125,24950.0,0.9161807516755831,15.80078125,0.06328970333636091,9183.750000000002,124.05,453.9,195.9,0.2,356.5,104.95,246.4,397.95,1.819806023481368,1.9862958484482065,True,75.0,75.0,122.44999999999996
OOS_34,OOS,2025-08-21,2025-08-28,2025-09-16,0,D0,2025-08-21,EXECUTABLE,GATE_PASS,25142.0,25100.0,1.135157545605307,42.0,0.1670511494710047,3202.4999999999964,120.0,605.0,150.0,0.15,342.25,69.85,241.2,560.95,2.2816666666666667,2.01,True,75.0,75.0,42.69999999999999
OOS_34,OOS,2025-08-21,2025-08-28,2025-09-16,1,D+1,2025-08-22,EXECUTABLE,GATE_PASS,25064.150390625,25050.0,0.7687253613666228,14.150390625,0.0564566937417229,9862.5,90.0,553.4,152.2,0.2,302.9,80.45,233.0,494.45,1.9901445466491459,2.588888888888889,True,75.0,75.0,131.5
OOS_34,OOS,2025-08-21,2025-08-28,2025-09-16,2,D+2,2025-08-25,EXECUTABLE,GATE_FAIL,24949.150390625,24950.0,1.502443650274541,0.849609375,0.003405363957079889,4852.5,115.25,453.9,109.0,0.2,302.95,104.95,213.2,397.95,2.7793577981651376,1.8498915401301517,False,75.0,75.0,64.69999999999999
OOS_34,OOS,2025-08-21,2025-08-28,2025-09-16,3,D+3,2025-08-26,EXECUTABLE,GATE_PASS,24899.5,24900.0,1.0356984555517819,0.5,0.0020080724512540416,2373.75,59.0,405.65,91.0,0.2,304.95,118.6,190.9,410.35,3.351098901098901,3.2355932203389832,True,75.0,75.0,31.649999999999977
OOS_34,OOS,2025-08-21,2025-08-28,2025-09-16,4,D+4,2025-08-28,EXECUTABLE,GATE_PASS,24695.80078125,24700.0,1.0161479476770412,4.19921875,0.01700377642011191,6367.499999999998,64.0,203.35,73.9,0.3,281.6,197.7,240.0,284.15,3.810554803788904,3.75,True,75.0,75.0,84.89999999999998
OOS_34,OOS,2025-08-21,2025-08-28,2025-09-16,5,D+5,2025-08-29,AFTER_NEAR_EXPIRY,,,,,,,,,,,,,,,,,,,,,
OOS_35,OOS,2025-08-28,2025-09-02,2025-09-23,-1,D-1,2025-08-26,EXECUTABLE,GATE_PASS,24899.5,24900.0,0.808368372474618,0.5,0.0020080724512540416,4586.25,100.2,319.7,179.1,0.15,354.0,139.75,245.0,368.05,1.9765494137353434,2.4451097804391217,True,75.0,75.0,61.14999999999998
OOS_35,OOS,2025-08-28,2025-09-02,2025-09-23,0,D0,2025-08-28,EXECUTABLE,GATE_PASS,24695.80078125,24700.0,0.7697172241250381,4.19921875,0.01700377642011191,9210.000000000002,115.0,121.5,152.0,0.2,290.0,222.4,285.05,252.95,1.9078947368421053,2.478695652173913,True,75.0,75.0,122.80000000000004
